UserID,Age,Category,Gender,Location,Income,Debt,Owns_Property,Profession,Demographics,Platform,Total_Tim_ Spent,Video_Category,Time Spent On Video,Scroll Rate,Frequency,Watch Reason,DeviceType,OS,Watch Time,CurrentActivity,ConnectionType
460,45,40-49,Male,United States,42432,FALSE,TRUE,Students,Rural,TikTok,37,Entertainment,17,51,Afternoon,Habit,Tablet,Android,7:25 PM,At work,Mobile Data
461,22,20-29,Female,United States,84089,TRUE,FALSE,Labor/Worker,Rural,Instagram,10,Vlogs,19,35,Afternoon,Procrastination,Tablet,iOS,7:25 PM,At home,Wi-Fi
462,64,60-69,Male,Indonesia,75398,TRUE,TRUE,Labor/Worker,Rural,YouTube,197,Life Hacks,5,82,Afternoon,Boredom,Smartphone,MacOS,7:25 PM,At home,Mobile Data
463,47,40-49,Female,Indonesia,23321,FALSE,FALSE,Labor/Worker,Rural,TikTok,65,Jokes/Memes,22,53,Morning,Procrastination,Tablet,Windows,7:45 AM,At home,Wi-Fi
464,63,60-69,Male,India,57383,TRUE,TRUE,Engineer,Rural,TikTok,44,Life Hacks,20,19,Afternoon,Entertainment,Smartphone,Android,7:25 PM,At work,Mobile Data
465,22,20-29,Male,Mexico,98682,TRUE,FALSE,Labor/Worker,Urban,TikTok,121,Jokes/Memes,16,69,Night,Habit,Tablet,iOS,11:30 PM,At work,Mobile Data
466,29,20-29,Female,Barzil,99190,TRUE,TRUE,Waiting staff,Rural,Instagram,295,ASMR,7,25,Evening,Habit,Smartphone,iOS,3:55 PM,At home,Wi-Fi
467,33,30-39,Female,India,72893,TRUE,TRUE,driver,Rural,YouTube,45,Trends,7,11,Afternoon,Entertainment,Smartphone,iOS,7:25 PM,Commuting,Wi-Fi
468,43,40-49,Male,United States,55820,TRUE,TRUE,Students,Rural,Facebook,226,Vlogs,18,74,Evening,Procrastination,Smartphone,Android,3:55 PM,At school,Wi-Fi
469,43,40-49,Female,Vietnam,86262,TRUE,TRUE,Manager,Rural,Facebook,89,Life Hacks,18,17,Morning,Boredom,Smartphone,Android,7:45 AM,At work,Mobile Data
470,38,30-39,Male,Indonesia,23760,FALSE,FALSE,Students,Rural,Facebook,92,Vlogs,2,36,Night,Entertainment,Smartphone,iOS,11:30 PM,At school,Wi-Fi
471,56,50-59,Other,United States,42190,FALSE,TRUE,driver,Urban,YouTube,74,Jokes/Memes,15,90,Morning,Habit,Smartphone,iOS,7:45 AM,At home,Mobile Data
472,53,50-59,Female,India,87411,TRUE,FALSE,Students,Urban,Facebook,137,Gaming,14,95,Night,Entertainment,Tablet,Android,11:30 PM,At home,Mobile Data
473,50,50-59,Other,Philippines,43377,FALSE,TRUE,Labor/Worker,Rural,Instagram,31,Comedy,18,96,Night,Habit,Tablet,Android,11:30 PM,At work,Mobile Data
474,47,40-49,Male,United States,66737,TRUE,FALSE,Students,Rural,YouTube,225,Jokes/Memes,29,21,Afternoon,Habit,Smartphone,iOS,7:25 PM,At work,Mobile Data
475,54,50-59,Male,India,89569,TRUE,TRUE,Manager,Rural,TikTok,116,Life Hacks,9,18,Morning,Boredom,Smartphone,Windows,7:45 AM,Commuting,Wi-Fi
476,40,40-49,Male,Barzil,58211,TRUE,FALSE,Manager,Rural,Instagram,118,Comedy,14,60,Night,Entertainment,Smartphone,Android,11:30 PM,At home,Wi-Fi
477,27,20-29,Female,India,23744,FALSE,TRUE,driver,Rural,TikTok,190,Life Hacks,5,18,Morning,Habit,Smartphone,Android,7:45 AM,At school,Mobile Data
478,22,20-29,Male,Philippines,44995,FALSE,FALSE,driver,Urban,Facebook,173,Gaming,11,1,Afternoon,Procrastination,Computer,MacOS,7:25 PM,At home,Mobile Data
479,53,50-59,Male,India,36977,FALSE,TRUE,Students,Urban,Instagram,77,Entertainment,8,14,Evening,Entertainment,Smartphone,MacOS,3:55 PM,At home,Mobile Data
480,51,50-59,Female,Japan,54542,TRUE,FALSE,driver,Urban,YouTube,189,Trends,5,8,Evening,Entertainment,Smartphone,iOS,3:55 PM,Commuting,Wi-Fi
481,48,40-49,Other,United States,30651,FALSE,TRUE,Labor/Worker,Rural,Instagram,190,Pranks,29,66,Night,Entertainment,Smartphone,Windows,11:30 PM,At home,Wi-Fi
482,27,20-29,Female,India,98931,TRUE,FALSE,Labor/Worker,Rural,TikTok,178,Jokes/Memes,11,51,Morning,Procrastination,Smartphone,Windows,7:45 AM,Commuting,Wi-Fi
483,36,30-39,Male,Germany,36715,FALSE,TRUE,Waiting staff,Urban,YouTube,31,Life Hacks,5,79,Night,Boredom,Tablet,Windows,11:30 PM,At home,Wi-Fi
484,49,40-49,Female,Japan,64409,TRUE,FALSE,Artist,Rural,Instagram,75,Comedy,17,60,Afternoon,Habit,Tablet,Android,7:25 PM,At home,Mobile Data
485,18,15-19,Male,Japan,44306,FALSE,TRUE,Waiting staff,Rural,Instagram,30,Trends,22,34,Evening,Habit,Smartphone,iOS,3:55 PM,At home,Mobile Data
486,22,20-29,Female,India,39086,FALSE,FALSE,Labor/Worker,Rural,Instagram,109,Trends,4,36,Evening,Boredom,Tablet,iOS,3:55 PM,At home,Mobile Data
487,62,60-69,Male,Germany,34376,FALSE,TRUE,Waiting staff,Urban,Instagram,112,Life Hacks,15,62,Night,Entertainment,Tablet,Android,11:30 PM,At work,Wi-Fi
488,21,20-29,Other,India,81350,TRUE,TRUE,Labor/Worker,Rural,YouTube,56,Life Hacks,19,1,Afternoon,Boredom,Smartphone,iOS,7:25 PM,At work,Wi-Fi
489,33,30-39,Male,United States,91425,TRUE,TRUE,Waiting staff,Urban,TikTok,48,Gaming,22,85,Evening,Boredom,Smartphone,Android,3:55 PM,At home,Wi-Fi
490,41,40-49,Female,Barzil,56636,TRUE,TRUE,Students,Rural,Instagram,294,Pranks,2,42,Evening,Entertainment,Computer,Windows,3:55 PM,Commuting,Mobile Data
491,33,30-39,Female,Pakistan,71649,TRUE,FALSE,driver,Urban,YouTube,99,Vlogs,24,1,Evening,Entertainment,Tablet,Android,3:55 PM,At home,Wi-Fi
492,19,15-19,Male,United States,54610,TRUE,TRUE,Students,Rural,TikTok,94,Jokes/Memes,17,96,Evening,Habit,Smartphone,iOS,3:55 PM,At work,Mobile Data
493,45,40-49,Female,India,30058,FALSE,FALSE,Students,Rural,Instagram,282,ASMR,12,84,Night,Boredom,Tablet,Android,11:30 PM,At home,Mobile Data
494,49,40-49,Male,Barzil,94637,TRUE,TRUE,Students,Rural,TikTok,197,Entertainment,25,54,Night,Habit,Tablet,Android,11:30 PM,At home,Mobile Data
495,44,40-49,Male,Indonesia,98033,TRUE,FALSE,Labor/Worker,Rural,TikTok,168,Gaming,24,47,Afternoon,Procrastination,Computer,iOS,7:25 PM,At school,Mobile Data
496,37,30-39,Male,India,90194,TRUE,TRUE,Waiting staff,Rural,YouTube,252,Jokes/Memes,17,39,Night,Procrastination,Smartphone,Android,11:30 PM,At work,Mobile Data
497,41,40-49,Female,Indonesia,96917,TRUE,FALSE,Engineer,Urban,TikTok,82,Vlogs,10,30,Night,Entertainment,Tablet,Android,11:30 PM,At home,Mobile Data
498,29,20-29,Female,Germany,84200,TRUE,TRUE,driver,Urban,YouTube,58,Entertainment,28,7,Night,Entertainment,Tablet,Android,11:30 PM,At home,Mobile Data
499,52,50-59,Male,Indonesia,66619,TRUE,FALSE,Artist,Rural,Instagram,110,Gaming,25,22,Morning,Entertainment,Computer,iOS,7:45 AM,At work,Mobile Data
500,50,50-59,Female,Vietnam,37154,FALSE,TRUE,Waiting staff,Rural,TikTok,11,Jokes/Memes,18,50,Morning,Boredom,Tablet,Android,7:45 AM,At home,Wi-Fi
501,50,50-59,Male,United States,39539,FALSE,FALSE,driver,Urban,TikTok,253,Vlogs,19,45,Night,Habit,Tablet,iOS,11:30 PM,At home,Wi-Fi
502,60,60-69,Other,United States,80058,TRUE,TRUE,Students,Rural,Facebook,185,Vlogs,18,74,Morning,Entertainment,Tablet,iOS,7:45 AM,At home,Mobile Data
503,54,50-59,Male,Pakistan,82068,TRUE,FALSE,Students,Urban,Instagram,247,Jokes/Memes,13,72,Evening,Entertainment,Tablet,Android,3:55 PM,At home,Mobile Data
504,29,20-29,Male,Vietnam,97313,TRUE,TRUE,Students,Rural,Instagram,68,Life Hacks,14,91,Morning,Boredom,Smartphone,Windows,7:45 AM,At home,Mobile Data
505,20,20-29,Female,India,50373,TRUE,FALSE,Waiting staff,Urban,Facebook,108,ASMR,24,10,Afternoon,Boredom,Smartphone,iOS,7:25 PM,Commuting,Wi-Fi
506,18,15-19,Male,Pakistan,53154,TRUE,TRUE,Manager,Rural,Facebook,11,Jokes/Memes,16,14,Afternoon,Entertainment,Computer,iOS,7:25 PM,At school,Mobile Data
507,50,50-59,Male,Indonesia,26031,FALSE,FALSE,Labor/Worker,Rural,YouTube,252,Jokes/Memes,18,46,Evening,Entertainment,Tablet,Android,3:55 PM,At work,Mobile Data
508,57,50-59,Female,India,91975,TRUE,TRUE,Students,Rural,YouTube,220,Comedy,26,75,Evening,Habit,Smartphone,Android,3:55 PM,At home,Wi-Fi
509,27,20-29,Female,Philippines,42785,FALSE,TRUE,Labor/Worker,Rural,TikTok,132,Vlogs,18,6,Afternoon,Entertainment,Smartphone,Android,7:25 PM,At work,Mobile Data
510,60,60-69,Other,India,98928,TRUE,TRUE,Labor/Worker,Rural,TikTok,238,Pranks,16,21,Night,Procrastination,Smartphone,MacOS,11:30 PM,At work,Mobile Data
511,61,60-69,Female,Mexico,48669,FALSE,TRUE,Labor/Worker,Rural,TikTok,91,Jokes/Memes,17,62,Night,Habit,Smartphone,Android,11:30 PM,Commuting,Mobile Data
512,46,40-49,Male,Pakistan,22282,FALSE,FALSE,Students,Urban,TikTok,153,Gaming,7,97,Afternoon,Boredom,Smartphone,Android,7:25 PM,At school,Wi-Fi
513,30,30-39,Female,Indonesia,54624,TRUE,TRUE,Engineer,Rural,YouTube,149,ASMR,12,19,Morning,Entertainment,Smartphone,iOS,7:45 AM,At work,Wi-Fi
514,29,20-29,Female,India,68438,TRUE,FALSE,Labor/Worker,Urban,Instagram,38,Vlogs,2,88,Night,Entertainment,Smartphone,iOS,11:30 PM,At home,Mobile Data
515,48,40-49,Other,Barzil,87534,TRUE,TRUE,Labor/Worker,Rural,TikTok,279,Comedy,10,82,Afternoon,Boredom,Smartphone,Android,7:25 PM,At work,Mobile Data
516,63,60-69,Male,United States,51705,TRUE,FALSE,Students,Rural,Instagram,256,Entertainment,5,99,Evening,Procrastination,Smartphone,Windows,3:55 PM,At home,Mobile Data
517,19,15-19,Male,Japan,58244,TRUE,TRUE,Waiting staff,Urban,TikTok,21,Vlogs,21,62,Afternoon,Habit,Smartphone,Android,7:25 PM,At school,Mobile Data
518,52,50-59,Male,United States,94964,TRUE,FALSE,Waiting staff,Urban,Facebook,115,Trends,3,83,Morning,Entertainment,Smartphone,Android,7:45 AM,At work,Mobile Data
519,40,40-49,Female,India,57437,TRUE,TRUE,Students,Rural,TikTok,41,Gaming,19,53,Morning,Boredom,Tablet,Windows,7:45 AM,At home,Mobile Data
520,34,30-39,Male,India,97872,TRUE,FALSE,Students,Urban,TikTok,83,Life Hacks,13,24,Afternoon,Boredom,Tablet,Windows,7:25 PM,At work,Wi-Fi
521,43,40-49,Male,Germany,94878,TRUE,TRUE,Engineer,Rural,TikTok,180,Vlogs,12,56,Night,Entertainment,Smartphone,Android,11:30 PM,At school,Mobile Data
522,25,20-29,Other,India,92982,TRUE,FALSE,Labor/Worker,Rural,YouTube,78,Life Hacks,3,62,Evening,Entertainment,Smartphone,Android,3:55 PM,At school,Wi-Fi
523,46,40-49,Female,India,70583,TRUE,TRUE,Waiting staff,Urban,Facebook,146,Trends,6,34,Afternoon,Habit,Computer,Windows,7:25 PM,At school,Mobile Data
524,43,40-49,Male,India,58392,TRUE,FALSE,Teacher,Rural,TikTok,109,Jokes/Memes,14,22,Evening,Entertainment,Smartphone,Android,3:55 PM,At school,Mobile Data
525,27,20-29,Other,United States,27461,FALSE,TRUE,Artist,Urban,TikTok,155,Jokes/Memes,4,68,Afternoon,Habit,Smartphone,iOS,7:25 PM,At home,Mobile Data
526,43,40-49,Male,India,30516,FALSE,FALSE,Waiting staff,Rural,Instagram,18,Life Hacks,13,57,Morning,Boredom,Smartphone,iOS,7:45 AM,At home,Mobile Data
527,51,50-59,Male,Pakistan,99285,TRUE,TRUE,Students,Rural,Facebook,71,Life Hacks,19,10,Afternoon,Procrastination,Smartphone,iOS,7:25 PM,At work,Mobile Data
528,58,50-59,Other,Japan,37514,FALSE,FALSE,Engineer,Rural,TikTok,194,Trends,18,66,Evening,Habit,Smartphone,iOS,3:55 PM,At work,Wi-Fi
529,24,20-29,Male,India,56268,TRUE,TRUE,Artist,Urban,Instagram,38,Comedy,29,8,Night,Habit,Computer,Android,11:30 PM,At school,Mobile Data
530,21,20-29,Female,Japan,56788,TRUE,TRUE,Waiting staff,Rural,Instagram,123,Gaming,3,97,Night,Boredom,Smartphone,MacOS,11:30 PM,At work,Wi-Fi
531,62,60-69,Male,Philippines,95749,TRUE,TRUE,Artist,Rural,YouTube,152,Entertainment,20,38,Night,Procrastination,Tablet,Android,11:30 PM,At school,Wi-Fi
532,28,20-29,Female,Indonesia,81049,TRUE,TRUE,Cashier,Rural,Instagram,129,Pranks,6,62,Evening,Procrastination,Smartphone,Android,3:55 PM,At home,Mobile Data
533,46,40-49,Male,India,82493,TRUE,FALSE,Labor/Worker,Rural,TikTok,179,Jokes/Memes,16,28,Night,Entertainment,Smartphone,Windows,11:30 PM,At work,Mobile Data
534,53,50-59,Female,United States,56027,TRUE,TRUE,Students,Rural,YouTube,166,Vlogs,20,10,Night,Entertainment,Smartphone,Android,11:30 PM,At home,Mobile Data
535,42,40-49,Other,India,62849,TRUE,FALSE,Cashier,Rural,YouTube,269,Gaming,24,45,Night,Habit,Computer,Android,11:30 PM,At home,Wi-Fi
536,38,30-39,Male,Indonesia,37858,FALSE,TRUE,Manager,Rural,TikTok,91,Life Hacks,3,65,Night,Entertainment,Tablet,Android,11:30 PM,At school,Mobile Data
537,53,50-59,Female,Philippines,99003,TRUE,FALSE,driver,Rural,Facebook,251,Trends,12,98,Evening,Procrastination,Smartphone,Android,3:55 PM,At school,Mobile Data
538,27,20-29,Male,United States,72395,TRUE,TRUE,driver,Rural,Instagram,181,ASMR,19,67,Night,Boredom,Smartphone,Android,11:30 PM,At home,Mobile Data
539,54,50-59,Male,India,59758,TRUE,FALSE,Students,Rural,YouTube,240,Life Hacks,19,9,Evening,Boredom,Tablet,Android,3:55 PM,At work,Mobile Data
540,26,20-29,Other,India,74312,TRUE,TRUE,Artist,Rural,Facebook,217,Gaming,24,5,Evening,Boredom,Tablet,MacOS,3:55 PM,At school,Mobile Data
541,41,40-49,Male,Japan,88670,TRUE,FALSE,Students,Urban,TikTok,84,Trends,4,10,Evening,Habit,Computer,Android,3:55 PM,Commuting,Wi-Fi
542,52,50-59,Male,Indonesia,35434,FALSE,TRUE,Waiting staff,Rural,Instagram,279,Trends,1,12,Night,Habit,Computer,Android,11:30 PM,At work,Mobile Data
543,52,50-59,Male,Japan,84047,TRUE,FALSE,Waiting staff,Urban,Instagram,123,Trends,2,82,Night,Boredom,Tablet,iOS,11:30 PM,At school,Wi-Fi
544,53,50-59,Other,Philippines,67775,TRUE,TRUE,Students,Rural,YouTube,71,Jokes/Memes,13,58,Night,Habit,Smartphone,iOS,11:30 PM,At home,Mobile Data
545,35,30-39,Other,United States,95769,TRUE,FALSE,Manager,Rural,Instagram,111,Pranks,26,21,Afternoon,Habit,Smartphone,Windows,7:25 PM,Commuting,Mobile Data
546,56,50-59,Female,India,86677,TRUE,TRUE,Labor/Worker,Rural,Instagram,219,Jokes/Memes,29,21,Afternoon,Habit,Tablet,Windows,7:25 PM,At home,Mobile Data
547,49,40-49,Female,Mexico,65734,TRUE,FALSE,Waiting staff,Urban,Instagram,264,Comedy,13,65,Evening,Habit,Tablet,MacOS,3:55 PM,At school,Mobile Data
548,41,40-49,Female,United States,60603,TRUE,TRUE,Students,Rural,Instagram,29,ASMR,2,3,Evening,Boredom,Tablet,Android,3:55 PM,At school,Mobile Data
549,40,40-49,Other,India,96708,TRUE,FALSE,Manager,Rural,TikTok,67,Life Hacks,19,69,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
550,49,40-49,Male,United States,88803,TRUE,TRUE,Cashier,Urban,Facebook,121,Vlogs,22,89,Night,Habit,Smartphone,Windows,11:30 PM,At home,Wi-Fi
551,54,50-59,Male,Japan,59332,TRUE,TRUE,driver,Rural,TikTok,205,Vlogs,24,64,Night,Procrastination,Tablet,Android,11:30 PM,At school,Wi-Fi
552,29,20-29,Male,United States,41312,FALSE,TRUE,Labor/Worker,Rural,TikTok,101,ASMR,16,49,Afternoon,Boredom,Tablet,iOS,7:25 PM,At home,Wi-Fi
553,30,30-39,Male,Philippines,64179,TRUE,TRUE,Engineer,Rural,YouTube,61,Comedy,12,72,Night,Entertainment,Computer,iOS,11:30 PM,At home,Mobile Data
554,40,40-49,Other,Vietnam,91442,TRUE,FALSE,Teacher,Rural,Instagram,17,Gaming,1,17,Evening,Procrastination,Tablet,iOS,3:55 PM,At home,Wi-Fi
555,42,40-49,Male,Vietnam,60379,TRUE,TRUE,Students,Rural,TikTok,107,Entertainment,9,73,Afternoon,Boredom,Tablet,Android,7:25 PM,At home,Mobile Data
556,52,50-59,Male,Vietnam,37297,FALSE,FALSE,Cashier,Urban,Instagram,245,Jokes/Memes,17,32,Evening,Habit,Tablet,MacOS,3:55 PM,At work,Mobile Data
557,58,50-59,Male,Philippines,22011,FALSE,TRUE,Manager,Urban,TikTok,78,Jokes/Memes,10,70,Evening,Entertainment,Smartphone,iOS,3:55 PM,At work,Mobile Data
558,47,40-49,Female,United States,64014,TRUE,FALSE,Labor/Worker,Rural,TikTok,54,Entertainment,18,21,Evening,Habit,Smartphone,Android,3:55 PM,Commuting,Mobile Data
559,34,30-39,Female,India,31738,FALSE,TRUE,Students,Urban,YouTube,146,Pranks,19,7,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
560,37,30-39,Male,Philippines,67498,TRUE,FALSE,Cashier,Urban,Facebook,243,Pranks,7,7,Morning,Habit,Computer,Android,7:45 AM,At work,Mobile Data
561,42,40-49,Female,Vietnam,31120,FALSE,TRUE,Waiting staff,Rural,Facebook,41,Pranks,25,27,Night,Habit,Smartphone,Android,11:30 PM,At work,Wi-Fi
562,39,30-39,Male,Indonesia,28767,FALSE,FALSE,Waiting staff,Rural,TikTok,298,Gaming,19,8,Night,Habit,Smartphone,Android,11:30 PM,At home,Wi-Fi
563,30,30-39,Male,Philippines,42852,FALSE,TRUE,driver,Rural,YouTube,135,Trends,24,73,Afternoon,Entertainment,Tablet,Android,7:25 PM,Commuting,Mobile Data
564,36,30-39,Male,Germany,99239,TRUE,FALSE,Students,Rural,Instagram,76,Pranks,15,28,Evening,Procrastination,Smartphone,Android,3:55 PM,At work,Mobile Data
565,53,50-59,Male,India,20929,FALSE,TRUE,Students,Rural,Instagram,39,Vlogs,9,79,Evening,Procrastination,Smartphone,MacOS,3:55 PM,At home,Mobile Data
566,29,20-29,Female,Vietnam,97487,TRUE,FALSE,driver,Rural,TikTok,123,Comedy,10,66,Night,Habit,Smartphone,Android,11:30 PM,At school,Mobile Data
567,58,50-59,Other,Barzil,37438,FALSE,TRUE,Teacher,Rural,Facebook,213,Jokes/Memes,23,71,Evening,Habit,Smartphone,Android,3:55 PM,At home,Wi-Fi
568,36,30-39,Other,India,68515,TRUE,FALSE,Students,Rural,YouTube,38,Trends,20,47,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
569,29,20-29,Male,India,25744,FALSE,TRUE,Manager,Rural,Facebook,140,Vlogs,20,82,Evening,Boredom,Smartphone,Android,3:55 PM,At work,Mobile Data
570,26,20-29,Other,United States,62417,TRUE,FALSE,Students,Rural,Instagram,194,Jokes/Memes,4,86,Night,Procrastination,Smartphone,Android,11:30 PM,At work,Wi-Fi
571,24,20-29,Male,India,27069,FALSE,TRUE,Students,Rural,Facebook,262,Life Hacks,6,10,Night,Habit,Smartphone,Windows,11:30 PM,At home,Mobile Data
572,45,40-49,Female,India,62359,TRUE,TRUE,Labor/Worker,Rural,Instagram,295,Jokes/Memes,4,33,Night,Habit,Tablet,Android,11:30 PM,At home,Mobile Data
573,31,30-39,Male,Pakistan,39799,FALSE,TRUE,Waiting staff,Rural,YouTube,71,Jokes/Memes,5,7,Evening,Procrastination,Smartphone,MacOS,3:55 PM,At home,Wi-Fi
574,48,40-49,Female,Japan,90188,TRUE,TRUE,Waiting staff,Rural,YouTube,12,Gaming,9,3,Night,Boredom,Smartphone,Android,11:30 PM,At home,Wi-Fi
575,36,30-39,Female,India,27597,FALSE,FALSE,Cashier,Urban,TikTok,77,Jokes/Memes,12,14,Afternoon,Boredom,Smartphone,MacOS,7:25 PM,At school,Mobile Data
576,64,60-69,Male,Germany,67093,TRUE,TRUE,Students,Rural,TikTok,34,Pranks,23,44,Night,Entertainment,Tablet,Android,11:30 PM,At work,Mobile Data
577,33,30-39,Female,India,57226,TRUE,FALSE,Teacher,Rural,Facebook,188,Life Hacks,8,46,Afternoon,Habit,Smartphone,Windows,7:25 PM,At school,Wi-Fi
578,22,20-29,Male,Philippines,92127,TRUE,TRUE,Waiting staff,Rural,YouTube,150,Pranks,21,61,Evening,Habit,Smartphone,Android,3:55 PM,At school,Mobile Data
579,52,50-59,Other,Mexico,97362,TRUE,FALSE,Labor/Worker,Rural,YouTube,240,Vlogs,5,36,Evening,Habit,Smartphone,MacOS,3:55 PM,At work,Mobile Data
580,29,20-29,Male,Japan,46417,FALSE,TRUE,Students,Rural,TikTok,172,Pranks,29,13,Evening,Entertainment,Smartphone,Windows,3:55 PM,At work,Mobile Data
581,42,40-49,Male,Barzil,38693,FALSE,FALSE,driver,Rural,Instagram,139,Vlogs,11,16,Evening,Boredom,Smartphone,Android,3:55 PM,At home,Mobile Data
582,38,30-39,Male,India,99674,TRUE,TRUE,driver,Rural,Facebook,255,ASMR,23,80,Night,Procrastination,Smartphone,Android,11:30 PM,At school,Wi-Fi
583,53,50-59,Other,Japan,73161,TRUE,FALSE,Teacher,Rural,Facebook,181,Vlogs,11,5,Morning,Boredom,Smartphone,Windows,7:45 AM,At school,Mobile Data
584,40,40-49,Female,India,22169,FALSE,TRUE,Teacher,Rural,TikTok,73,Life Hacks,13,89,Night,Habit,Tablet,MacOS,11:30 PM,At school,Wi-Fi
585,33,30-39,Male,United States,42052,FALSE,FALSE,Cashier,Rural,YouTube,40,ASMR,14,38,Evening,Habit,Tablet,Windows,3:55 PM,At home,Mobile Data
586,56,50-59,Female,Japan,91849,TRUE,TRUE,Labor/Worker,Rural,TikTok,56,Vlogs,28,50,Morning,Entertainment,Smartphone,Android,7:45 AM,At work,Mobile Data
587,62,60-69,Male,Vietnam,93851,TRUE,FALSE,Students,Urban,TikTok,139,Gaming,8,38,Night,Habit,Smartphone,iOS,11:30 PM,At work,Mobile Data
588,59,50-59,Female,India,28036,FALSE,TRUE,Labor/Worker,Rural,TikTok,119,Gaming,25,56,Evening,Entertainment,Tablet,MacOS,3:55 PM,At work,Wi-Fi
589,56,50-59,Male,Barzil,51778,TRUE,FALSE,Students,Rural,TikTok,78,Comedy,18,63,Evening,Habit,Smartphone,Android,3:55 PM,At work,Wi-Fi
590,31,30-39,Male,Vietnam,47734,FALSE,TRUE,Waiting staff,Urban,Instagram,67,Jokes/Memes,19,48,Night,Boredom,Tablet,iOS,11:30 PM,At home,Mobile Data
591,48,40-49,Female,India,43173,FALSE,FALSE,Labor/Worker,Rural,Instagram,115,Vlogs,12,90,Night,Boredom,Tablet,Android,11:30 PM,At home,Wi-Fi
592,22,20-29,Male,United States,50403,TRUE,TRUE,Labor/Worker,Rural,YouTube,265,Life Hacks,12,59,Evening,Habit,Smartphone,Android,3:55 PM,At home,Mobile Data
593,52,50-59,Other,United States,86321,TRUE,TRUE,Cashier,Rural,TikTok,180,ASMR,18,77,Night,Entertainment,Tablet,Windows,11:30 PM,At work,Mobile Data
594,40,40-49,Male,Barzil,91675,TRUE,TRUE,Labor/Worker,Rural,Instagram,171,Gaming,10,44,Afternoon,Boredom,Tablet,Android,7:25 PM,At home,Mobile Data
595,46,40-49,Male,Mexico,26344,FALSE,TRUE,Cashier,Rural,YouTube,295,Gaming,7,90,Evening,Entertainment,Tablet,iOS,3:55 PM,At work,Mobile Data
596,60,60-69,Other,India,38800,FALSE,FALSE,Labor/Worker,Urban,TikTok,80,Entertainment,28,55,Afternoon,Entertainment,Smartphone,Android,7:25 PM,At home,Mobile Data
597,28,20-29,Male,United States,45372,FALSE,TRUE,Teacher,Rural,Facebook,264,Jokes/Memes,18,55,Night,Habit,Tablet,Android,11:30 PM,At school,Wi-Fi
598,35,30-39,Male,Barzil,81516,TRUE,FALSE,Labor/Worker,Rural,Instagram,64,Entertainment,12,1,Night,Boredom,Tablet,Android,11:30 PM,At work,Wi-Fi
599,64,60-69,Male,Vietnam,40538,FALSE,TRUE,Students,Rural,YouTube,12,Comedy,14,8,Afternoon,Boredom,Tablet,Windows,7:25 PM,At work,Wi-Fi
600,29,20-29,Female,United States,83918,TRUE,FALSE,Labor/Worker,Rural,Facebook,35,Pranks,15,4,Night,Entertainment,Computer,iOS,10:15 PM,At school,Wi-Fi
601,26,20-29,Female,Philippines,34973,FALSE,TRUE,Students,Rural,TikTok,135,Jokes/Memes,16,85,Morning,Entertainment,Tablet,Android,9:55 AM,At home,Mobile Data
602,27,20-29,Male,United States,91155,TRUE,FALSE,Cashier,Rural,TikTok,62,Life Hacks,2,86,Morning,Boredom,Computer,iOS,9:55 AM,At home,Mobile Data
603,61,60-69,Male,United States,79500,TRUE,TRUE,Students,Urban,TikTok,207,Life Hacks,18,53,Night,Habit,Smartphone,Android,10:15 PM,At home,Mobile Data
604,34,30-39,Male,Vietnam,56575,TRUE,FALSE,Waiting staff,Urban,Instagram,197,Vlogs,12,58,Evening,Procrastination,Tablet,Android,4:25 PM,At school,Mobile Data
605,55,50-59,Female,Indonesia,62261,TRUE,TRUE,Waiting staff,Rural,YouTube,195,Trends,16,37,Night,Entertainment,Smartphone,Android,10:15 PM,At work,Mobile Data
606,24,20-29,Male,Barzil,47716,FALSE,FALSE,Waiting staff,Rural,Facebook,213,Gaming,13,49,Evening,Habit,Smartphone,Android,4:25 PM,At home,Mobile Data
607,63,60-69,Female,India,23236,FALSE,TRUE,Artist,Rural,YouTube,20,Entertainment,20,67,Evening,Entertainment,Smartphone,Android,4:25 PM,At home,Mobile Data
608,30,30-39,Female,United States,35848,FALSE,FALSE,driver,Rural,Instagram,155,ASMR,17,19,Morning,Entertainment,Smartphone,Android,9:55 AM,At work,Wi-Fi
609,57,50-59,Other,United States,22352,FALSE,TRUE,Students,Rural,YouTube,94,Life Hacks,18,1,Night,Entertainment,Smartphone,Android,10:15 PM,At school,Mobile Data
610,59,50-59,Male,Philippines,21932,FALSE,FALSE,Waiting staff,Rural,Instagram,109,Jokes/Memes,3,29,Night,Boredom,Smartphone,iOS,10:15 PM,At work,Mobile Data
611,26,20-29,Male,India,96449,TRUE,TRUE,Cashier,Rural,TikTok,113,Life Hacks,23,87,Evening,Boredom,Smartphone,iOS,4:25 PM,At school,Mobile Data
612,44,40-49,Male,Barzil,28556,FALSE,FALSE,driver,Rural,Facebook,55,Life Hacks,10,33,Afternoon,Habit,Tablet,MacOS,5:45 PM,At work,Mobile Data
613,19,15-19,Other,Germany,25498,FALSE,TRUE,Waiting staff,Rural,TikTok,53,Pranks,1,52,Morning,Entertainment,Smartphone,Android,9:55 AM,At school,Wi-Fi
